;;;;;
"277890004";"Toe swelling (finding)";"SNOMEDCT";"2022-09";"2.16.840.1.113883.6.96";"FN"
"278073009";"Unsatisfactory cardiotochogram tracing (finding)";"SNOMEDCT";"2022-09";"2.16.840.1.113883.6.96";"FN"
"278257006";"Peripheral blood stem cell graft (procedure)";"SNOMEDCT";"2022-09";"2.16.840.1.113883.6.96";"FN"
"27836007";"Pertussis (disorder)";"SNOMEDCT";"2022-09";"2.16.840.1.113883.6.96";"FN"
"278414003";"Pain management (procedure)";"SNOMEDCT";"2022-09";"2.16.840.1.113883.6.96";"FN"
"278504009";"Afibrinogenemia (disorder)";"SNOMEDCT";"2022-09";"2.16.840.1.113883.6.96";"FN"
"278516003";"Lobar pneumonia (disorder)";"SNOMEDCT";"2022-09";"2.16.840.1.113883.6.96";"FN"
"278528006";"Facial swelling (finding)";"SNOMEDCT";"2022-09";"2.16.840.1.113883.6.96";"FN"
"278650002";"Edentulous (finding)";"SNOMEDCT";"2022-09";"2.16.840.1.113883.6.96";"FN"
"27885002";"Complete atrioventricular block (disorder)";"SNOMEDCT";"2022-09";"2.16.840.1.113883.6.96";"FN"
"278853003";"Acute schizophrenia-like psychotic disorder (disorder)";"SNOMEDCT";"2022-09";"2.16.840.1.113883.6.96";"FN"
"278860009";"Chronic low back pain (finding)";"SNOMEDCT";"2022-09";"2.16.840.1.113883.6.96";"FN"
"278862001";"Acute low back pain (finding)";"SNOMEDCT";"2022-09";"2.16.840.1.113883.6.96";"FN"
"278971009";"Hepatitis A immune (finding)";"SNOMEDCT";"2022-09";"2.16.840.1.113883.6.96";"FN"
"279016001";"Cervicogenic headache (finding)";"SNOMEDCT";"2022-09";"2.16.840.1.113883.6.96";"FN"
"279029001";"Pain in cervical spine (finding)";"SNOMEDCT";"2022-09";"2.16.840.1.113883.6.96";"FN"
"279038004";"Thoracic back pain (finding)";"SNOMEDCT";"2022-09";"2.16.840.1.113883.6.96";"FN"
"279039007";"Low back pain (finding)";"SNOMEDCT";"2022-09";"2.16.840.1.113883.6.96";"FN"
"279040009";"Mechanical low back pain (finding)";"SNOMEDCT";"2022-09";"2.16.840.1.113883.6.96";"FN"
"279043006";"Pain in buttock (finding)";"SNOMEDCT";"2022-09";"2.16.840.1.113883.6.96";"FN"
"279066007";"Foot joint pain (finding)";"SNOMEDCT";"2022-09";"2.16.840.1.113883.6.96";"FN"
"279069000";"Musculoskeletal pain (finding)";"SNOMEDCT";"2022-09";"2.16.840.1.113883.6.96";"FN"
"279079003";"Dysesthesia (finding)";"SNOMEDCT";"2022-09";"2.16.840.1.113883.6.96";"FN"
"279084009";"Chest discomfort (finding)";"SNOMEDCT";"2022-09";"2.16.840.1.113883.6.96";"FN"
"27916005";"Abscess of liver (disorder)";"SNOMEDCT";"2022-09";"2.16.840.1.113883.6.96";"FN"
"279333002";"Pruritic disorder (disorder)";"SNOMEDCT";"2022-09";"2.16.840.1.113883.6.96";"FN"
"27942005";"Shock (disorder)";"SNOMEDCT";"2022-09";"2.16.840.1.113883.6.96";"FN"
"279992002";"Recurrent falls (finding)";"SNOMEDCT";"2022-09";"2.16.840.1.113883.6.96";"FN"
"280032002";"Developmental language disorder (disorder)";"SNOMEDCT";"2022-09";"2.16.840.1.113883.6.96";"FN"
"28012007";"Closed fracture of shaft of tibia (disorder)";"SNOMEDCT";"2022-09";"2.16.840.1.113883.6.96";"FN"
"28078000";"Closed fracture of shaft of bone of forearm (disorder)";"SNOMEDCT";"2022-09";"2.16.840.1.113883.6.96";"FN"
"28079008";"Multiparous (finding)";"SNOMEDCT";"2022-09";"2.16.840.1.113883.6.96";"FN"
"280816001";"Facial palsy (disorder)";"SNOMEDCT";"2022-09";"2.16.840.1.113883.6.96";"FN"
"280972008";"Arteriovenous graft thrombosis (disorder)";"SNOMEDCT";"2022-09";"2.16.840.1.113883.6.96";"FN"
"281004";"Dementia associated with alcoholism (disorder)";"SNOMEDCT";"2022-09";"2.16.840.1.113883.6.96";"FN"
"281029006";"Well man health examination (procedure)";"SNOMEDCT";"2022-09";"2.16.840.1.113883.6.96";"FN"
"281031002";"Well woman health examination (procedure)";"SNOMEDCT";"2022-09";"2.16.840.1.113883.6.96";"FN"
"281050002";"Livebirth (finding)";"SNOMEDCT";"2022-09";"2.16.840.1.113883.6.96";"FN"
"28119000";"Renal hypertension (disorder)";"SNOMEDCT";"2022-09";"2.16.840.1.113883.6.96";"FN"
"281239006";"Exacerbation of asthma (disorder)";"SNOMEDCT";"2022-09";"2.16.840.1.113883.6.96";"FN"
"281245003";"Musculoskeletal chest pain (finding)";"SNOMEDCT";"2022-09";"2.16.840.1.113883.6.96";"FN"
"281255004";"Small bowel obstruction (disorder)";"SNOMEDCT";"2022-09";"2.16.840.1.113883.6.96";"FN"
"281305005";"Unwanted fertility (finding)";"SNOMEDCT";"2022-09";"2.16.840.1.113883.6.96";"FN"
"281398003";"Groin mass (finding)";"SNOMEDCT";"2022-09";"2.16.840.1.113883.6.96";"FN"
"28154007";"Abnormal female sexual function (finding)";"SNOMEDCT";"2022-09";"2.16.840.1.113883.6.96";"FN"
"281544003";"Strain of tendon of foot and ankle (disorder)";"SNOMEDCT";"2022-09";"2.16.840.1.113883.6.96";"FN"
"281598004";"Sprain of spinal ligament (disorder)";"SNOMEDCT";"2022-09";"2.16.840.1.113883.6.96";"FN"
"281599007";"Sprain of ligament of lower limb (disorder)";"SNOMEDCT";"2022-09";"2.16.840.1.113883.6.96";"FN"
"281666001";"Family history of disorder (situation)";"SNOMEDCT";"2022-09";"2.16.840.1.113883.6.96";"FN"
"281864001";"Non-traumatic intracranial subdural hematoma (disorder)";"SNOMEDCT";"2022-09";"2.16.840.1.113883.6.96";"FN"
"28188001";"Brain injury with open intracranial wound (disorder)";"SNOMEDCT";"2022-09";"2.16.840.1.113883.6.96";"FN"
"28189009";"Mobitz type II atrioventricular block (disorder)";"SNOMEDCT";"2022-09";"2.16.840.1.113883.6.96";"FN"
"281900007";"No abnormality detected (finding)";"SNOMEDCT";"2022-09";"2.16.840.1.113883.6.96";"FN"
"282020008";"Premature delivery (finding)";"SNOMEDCT";"2022-09";"2.16.840.1.113883.6.96";"FN"
"282026002";"Soft tissue injury (disorder)";"SNOMEDCT";"2022-09";"2.16.840.1.113883.6.96";"FN"
"282028001";"Multiple-resistant Staphylococcus aureus infection (disorder)";"SNOMEDCT";"2022-09";"2.16.840.1.113883.6.96";"FN"
"282095007";"Allergic reaction caused by bee sting (disorder)";"SNOMEDCT";"2022-09";"2.16.840.1.113883.6.96";"FN"
"282191000";"Laminotomy for decompression and exploration (procedure)";"SNOMEDCT";"2022-09";"2.16.840.1.113883.6.96";"FN"
"282299006";"Unable to balance (finding)";"SNOMEDCT";"2022-09";"2.16.840.1.113883.6.96";"FN"
"28271003";"Noninflammatory disorder of vulva (disorder)";"SNOMEDCT";"2022-09";"2.16.840.1.113883.6.96";"FN"
"282749008";"Head and neck injury (disorder)";"SNOMEDCT";"2022-09";"2.16.840.1.113883.6.96";"FN"
"282752000";"Injury of eye region (disorder)";"SNOMEDCT";"2022-09";"2.16.840.1.113883.6.96";"FN"
"282760004";"Clavicle injury (disorder)";"SNOMEDCT";"2022-09";"2.16.840.1.113883.6.96";"FN"
"282776008";"Injury of toe (disorder)";"SNOMEDCT";"2022-09";"2.16.840.1.113883.6.96";"FN"
"282782006";"Injury of scrotum (disorder)";"SNOMEDCT";"2022-09";"2.16.840.1.113883.6.96";"FN"
"282785008";"Anterior cord syndrome (disorder)";"SNOMEDCT";"2022-09";"2.16.840.1.113883.6.96";"FN"
"282825002";"Paroxysmal atrial fibrillation (disorder)";"SNOMEDCT";"2022-09";"2.16.840.1.113883.6.96";"FN"
"28293008";"Hereditary factor VIII deficiency disease (disorder)";"SNOMEDCT";"2022-09";"2.16.840.1.113883.6.96";"FN"
"283033008";"Superficial injury of forearm (disorder)";"SNOMEDCT";"2022-09";"2.16.840.1.113883.6.96";"FN"
"283062009";"Abrasion of lower limb (disorder)";"SNOMEDCT";"2022-09";"2.16.840.1.113883.6.96";"FN"
"28332004";"Family disruption (finding)";"SNOMEDCT";"2022-09";"2.16.840.1.113883.6.96";"FN"
"283359004";"Laceration of forehead (disorder)";"SNOMEDCT";"2022-09";"2.16.840.1.113883.6.96";"FN"
"283363006";"Laceration of lip (disorder)";"SNOMEDCT";"2022-09";"2.16.840.1.113883.6.96";"FN"
"283497000";"Puncture wound of skin (disorder)";"SNOMEDCT";"2022-09";"2.16.840.1.113883.6.96";"FN"
"283545005";"Gunshot wound (disorder)";"SNOMEDCT";"2022-09";"2.16.840.1.113883.6.96";"FN"
"283734005";"Dog bite - wound (disorder)";"SNOMEDCT";"2022-09";"2.16.840.1.113883.6.96";"FN"
"283782004";"Cat bite - wound (disorder)";"SNOMEDCT";"2022-09";"2.16.840.1.113883.6.96";"FN"
"28391008";"Localized retinal edema (disorder)";"SNOMEDCT";"2022-09";"2.16.840.1.113883.6.96";"FN"
"284181007";"Incision and drainage of abscess (procedure)";"SNOMEDCT";"2022-09";"2.16.840.1.113883.6.96";"FN"
"284220000";"Burn of genitalia (disorder)";"SNOMEDCT";"2022-09";"2.16.840.1.113883.6.96";"FN"
"28432003";"Abscess of breast (disorder)";"SNOMEDCT";"2022-09";"2.16.840.1.113883.6.96";"FN"
"28442001";"Polyuria (finding)";"SNOMEDCT";"2022-09";"2.16.840.1.113883.6.96";"FN"
"284470004";"Premature atrial contraction (disorder)";"SNOMEDCT";"2022-09";"2.16.840.1.113883.6.96";"FN"
"284532000";"Myringotomy and insertion of tympanic ventilation tube (procedure)";"SNOMEDCT";"2022-09";"2.16.840.1.113883.6.96";"FN"
"284549007";"Laceration of hand (disorder)";"SNOMEDCT";"2022-09";"2.16.840.1.113883.6.96";"FN"
"284591009";"Persistent alcohol abuse (disorder)";"SNOMEDCT";"2022-09";"2.16.840.1.113883.6.96";"FN"
"28475009";"Severe recurrent major depression with psychotic features (disorder)";"SNOMEDCT";"2022-09";"2.16.840.1.113883.6.96";"FN"
"285055002";"Does use hearing aid (finding)";"SNOMEDCT";"2022-09";"2.16.840.1.113883.6.96";"FN"
"285310000";"Carcinoma of anal canal (disorder)";"SNOMEDCT";"2022-09";"2.16.840.1.113883.6.96";"FN"
"285312008";"Carcinoma of sigmoid colon (disorder)";"SNOMEDCT";"2022-09";"2.16.840.1.113883.6.96";"FN"
"285348005";"Strain of abdominal muscle (disorder)";"SNOMEDCT";"2022-09";"2.16.840.1.113883.6.96";"FN"
"285365001";"Pain in toe (finding)";"SNOMEDCT";"2022-09";"2.16.840.1.113883.6.96";"FN"
"285375003";"Pain in penis (finding)";"SNOMEDCT";"2022-09";"2.16.840.1.113883.6.96";"FN"
"285381006";"Acute infective exacerbation of chronic obstructive airways disease (disorder)";"SNOMEDCT";"2022-09";"2.16.840.1.113883.6.96";"FN"
"285384003";"General health deterioration (finding)";"SNOMEDCT";"2022-09";"2.16.840.1.113883.6.96";"FN"
"285387005";"Left sided abdominal pain (finding)";"SNOMEDCT";"2022-09";"2.16.840.1.113883.6.96";"FN"
"285432005";"Carcinoma of cervix (disorder)";"SNOMEDCT";"2022-09";"2.16.840.1.113883.6.96";"FN"
"28550007";"Congenital capsular cataract (disorder)";"SNOMEDCT";"2022-09";"2.16.840.1.113883.6.96";"FN"
"285636001";"Cervical intraepithelial neoplasia (disorder)";"SNOMEDCT";"2022-09";"2.16.840.1.113883.6.96";"FN"
"285662005";"Removal of plate from bone (procedure)";"SNOMEDCT";"2022-09";"2.16.840.1.113883.6.96";"FN"
"285663000";"Removal of bone screw from bone (procedure)";"SNOMEDCT";"2022-09";"2.16.840.1.113883.6.96";"FN"
"285836003";"Cervical intraepithelial neoplasia grade 1 (disorder)";"SNOMEDCT";"2022-09";"2.16.840.1.113883.6.96";"FN"
"285838002";"Cervical intraepithelial neoplasia grade 2 (disorder)";"SNOMEDCT";"2022-09";"2.16.840.1.113883.6.96";"FN"
"28590005";"Chronic acquired lymphedema (disorder)";"SNOMEDCT";"2022-09";"2.16.840.1.113883.6.96";"FN"
"28626004";"Vesicocolic fistula (disorder)";"SNOMEDCT";"2022-09";"2.16.840.1.113883.6.96";"FN"
"286378009";"Difficulty talking (finding)";"SNOMEDCT";"2022-09";"2.16.840.1.113883.6.96";"FN"
"28651003";"Orthostatic hypotension (disorder)";"SNOMEDCT";"2022-09";"2.16.840.1.113883.6.96";"FN"
"28663008";"Severe manic bipolar I disorder with psychotic features (disorder)";"SNOMEDCT";"2022-09";"2.16.840.1.113883.6.96";"FN"
"28670008";"Esophageal varices (disorder)";"SNOMEDCT";"2022-09";"2.16.840.1.113883.6.96";"FN"
"286895009";"Carcinoma of breast - upper, outer quadrant (disorder)";"SNOMEDCT";"2022-09";"2.16.840.1.113883.6.96";"FN"
"287001000";"Cellulitis of leg, excluding foot (disorder)";"SNOMEDCT";"2022-09";"2.16.840.1.113883.6.96";"FN"
"287007001";"Rheumatoid arthritis of hand joint (disorder)";"SNOMEDCT";"2022-09";"2.16.840.1.113883.6.96";"FN"
"28701003";"Low maternal weight gain (finding)";"SNOMEDCT";"2022-09";"2.16.840.1.113883.6.96";"FN"
"287021004";"Synovitis/tenosynovitis - knee (disorder)";"SNOMEDCT";"2022-09";"2.16.840.1.113883.6.96";"FN"
"287057009";"Atrial premature complex (disorder)";"SNOMEDCT";"2022-09";"2.16.840.1.113883.6.96";"FN"
"287065007";"Pathological fracture - upper arm (disorder)";"SNOMEDCT";"2022-09";"2.16.840.1.113883.6.96";"FN"
"28715001";"Objective tinnitus (finding)";"SNOMEDCT";"2022-09";"2.16.840.1.113883.6.96";"FN"
"28743005";"Productive cough (finding)";"SNOMEDCT";"2022-09";"2.16.840.1.113883.6.96";"FN"
"287664005";"Ligation of bilateral fallopian tubes (procedure)";"SNOMEDCT";"2022-09";"2.16.840.1.113883.6.96";"FN"
"28768007";"Incisional biopsy of breast mass (procedure)";"SNOMEDCT";"2022-09";"2.16.840.1.113883.6.96";"FN"
"28769004";"Osteomyelitis of ankle AND/OR foot (disorder)";"SNOMEDCT";"2022-09";"2.16.840.1.113883.6.96";"FN"
"288161003";"Orthopedic device application (procedure)";"SNOMEDCT";"2022-09";"2.16.840.1.113883.6.96";"FN"
"288252009";"Maternal infection (situation)";"SNOMEDCT";"2022-09";"2.16.840.1.113883.6.96";"FN"
"28835009";"Retinitis pigmentosa (disorder)";"SNOMEDCT";"2022-09";"2.16.840.1.113883.6.96";"FN"
"28845006";"Acute appendicitis with generalized peritonitis (disorder)";"SNOMEDCT";"2022-09";"2.16.840.1.113883.6.96";"FN"
"28884001";"Moderate bipolar I disorder, single manic episode (disorder)";"SNOMEDCT";"2022-09";"2.16.840.1.113883.6.96";"FN"
"28913000";"Tonsillectomy and adenoidectomy (procedure)";"SNOMEDCT";"2022-09";"2.16.840.1.113883.6.96";"FN"
"289259007";"Vaginal delivery (finding)";"SNOMEDCT";"2022-09";"2.16.840.1.113883.6.96";"FN"
"28926001";"Eruption caused by drug (disorder)";"SNOMEDCT";"2022-09";"2.16.840.1.113883.6.96";"FN"
"289439005";"Fetal heart rate absent (finding)";"SNOMEDCT";"2022-09";"2.16.840.1.113883.6.96";"FN"
"28944009";"Cytomegalovirus infection (disorder)";"SNOMEDCT";"2022-09";"2.16.840.1.113883.6.96";"FN"
"289474006";"Lesion of vulva (finding)";"SNOMEDCT";"2022-09";"2.16.840.1.113883.6.96";"FN"
"289477004";"Mass of vulva (finding)";"SNOMEDCT";"2022-09";"2.16.840.1.113883.6.96";"FN"
"289517005";"Vaginal lesion (finding)";"SNOMEDCT";"2022-09";"2.16.840.1.113883.6.96";"FN"
"289530006";"Bleeding from vagina (finding)";"SNOMEDCT";"2022-09";"2.16.840.1.113883.6.96";"FN"
"289572007";"No liquor observed vaginally (finding)";"SNOMEDCT";"2022-09";"2.16.840.1.113883.6.96";"FN"
"2897005";"Immune thrombocytopenia (disorder)";"SNOMEDCT";"2022-09";"2.16.840.1.113883.6.96";"FN"
"28978003";"Progressive supranuclear ophthalmoplegia (disorder)";"SNOMEDCT";"2022-09";"2.16.840.1.113883.6.96";"FN"
"289794001";"Lesion of cervix (finding)";"SNOMEDCT";"2022-09";"2.16.840.1.113883.6.96";"FN"
"289903006";"Menopause present (finding)";"SNOMEDCT";"2022-09";"2.16.840.1.113883.6.96";"FN"
"289917002";"History of bladder neoplasm (situation)";"SNOMEDCT";"2022-09";"2.16.840.1.113883.6.96";"FN"
"289922002";"Mass of ovary (finding)";"SNOMEDCT";"2022-09";"2.16.840.1.113883.6.96";"FN"
"28998008";"Retinal hemorrhage (disorder)";"SNOMEDCT";"2022-09";"2.16.840.1.113883.6.96";"FN"
"29003001";"Spastic dysphonia (disorder)";"SNOMEDCT";"2022-09";"2.16.840.1.113883.6.96";"FN"
"2901004";"Melena (disorder)";"SNOMEDCT";"2022-09";"2.16.840.1.113883.6.96";"FN"
"290113009";"Bloody nipple discharge (disorder)";"SNOMEDCT";"2022-09";"2.16.840.1.113883.6.96";"FN"
"2904007";"Male infertility (disorder)";"SNOMEDCT";"2022-09";"2.16.840.1.113883.6.96";"FN"
"2910007";"Discharge from penis (finding)";"SNOMEDCT";"2022-09";"2.16.840.1.113883.6.96";"FN"
"29164008";"Disturbance in speech (finding)";"SNOMEDCT";"2022-09";"2.16.840.1.113883.6.96";"FN"
"29212009";"Organic mental disorder caused by ingestible alcohol (disorder)";"SNOMEDCT";"2022-09";"2.16.840.1.113883.6.96";"FN"
"292196008";"Antineoplastic adverse reaction (disorder)";"SNOMEDCT";"2022-09";"2.16.840.1.113883.6.96";"FN"
"29260007";"Immunoglobulin A deficiency (disorder)";"SNOMEDCT";"2022-09";"2.16.840.1.113883.6.96";"FN"
"29268000";"Contact hypersensitivity (disorder)";"SNOMEDCT";"2022-09";"2.16.840.1.113883.6.96";"FN"
"29281007";"Aseptic necrosis of head AND/OR neck of femur (disorder)";"SNOMEDCT";"2022-09";"2.16.840.1.113883.6.96";"FN"
"2929001";"Occlusion of artery (disorder)";"SNOMEDCT";"2022-09";"2.16.840.1.113883.6.96";"FN"
"29303009";"Electrocardiographic procedure (procedure)";"SNOMEDCT";"2022-09";"2.16.840.1.113883.6.96";"FN"
"29322000";"Acute cerebrovascular insufficiency (disorder)";"SNOMEDCT";"2022-09";"2.16.840.1.113883.6.96";"FN"
"293331003";"Anticoagulant adverse reaction (disorder)";"SNOMEDCT";"2022-09";"2.16.840.1.113883.6.96";"FN"
"29384001";"Disorder of stomach (disorder)";"SNOMEDCT";"2022-09";"2.16.840.1.113883.6.96";"FN"
"29399001";"Elderly primigravida (finding)";"SNOMEDCT";"2022-09";"2.16.840.1.113883.6.96";"FN"
"295124009";"Acetaminophen overdose (disorder)";"SNOMEDCT";"2022-09";"2.16.840.1.113883.6.96";"FN"
"29555009";"Retinal disorder (disorder)";"SNOMEDCT";"2022-09";"2.16.840.1.113883.6.96";"FN"
"29599000";"Chronic undifferentiated schizophrenia (disorder)";"SNOMEDCT";"2022-09";"2.16.840.1.113883.6.96";"FN"
"296053004";"Benzodiazepine overdose (disorder)";"SNOMEDCT";"2022-09";"2.16.840.1.113883.6.96";"FN"
"29608009";"Acute epiglottitis (disorder)";"SNOMEDCT";"2022-09";"2.16.840.1.113883.6.96";"FN"
"297147009";"Atrophy of vagina (disorder)";"SNOMEDCT";"2022-09";"2.16.840.1.113883.6.96";"FN"
"29717002";"Premature beats (disorder)";"SNOMEDCT";"2022-09";"2.16.840.1.113883.6.96";"FN"
"297186008";"Motorcycle accident (event)";"SNOMEDCT";"2022-09";"2.16.840.1.113883.6.96";"FN"
"297217002";"Rib pain (finding)";"SNOMEDCT";"2022-09";"2.16.840.1.113883.6.96";"FN"
"297242006";"Family history of ischemic heart disease (situation)";"SNOMEDCT";"2022-09";"2.16.840.1.113883.6.96";"FN"
"297279009";"Steroid therapy (procedure)";"SNOMEDCT";"2022-09";"2.16.840.1.113883.6.96";"FN"
"29738008";"Proteinuria (finding)";"SNOMEDCT";"2022-09";"2.16.840.1.113883.6.96";"FN"
"29749002";"Closed fracture of scapula (disorder)";"SNOMEDCT";"2022-09";"2.16.840.1.113883.6.96";"FN"
"29753000";"Partial seizure (disorder)";"SNOMEDCT";"2022-09";"2.16.840.1.113883.6.96";"FN"
"297713002";"Varicose veins of lower limb without ulcer and without inflammation (disorder)";"SNOMEDCT";"2022-09";"2.16.840.1.113883.6.96";"FN"
"297946004";"Lower limb nerve lesion (disorder)";"SNOMEDCT";"2022-09";"2.16.840.1.113883.6.96";"FN"
"297960002";"Mass of skin (finding)";"SNOMEDCT";"2022-09";"2.16.840.1.113883.6.96";"FN"
"298012000";"Wound pain (finding)";"SNOMEDCT";"2022-09";"2.16.840.1.113883.6.96";"FN"
"298083004";"Foreign body in skin of finger (disorder)";"SNOMEDCT";"2022-09";"2.16.840.1.113883.6.96";"FN"
"298162008";"Shoulder joint inflamed (finding)";"SNOMEDCT";"2022-09";"2.16.840.1.113883.6.96";"FN"
"298164009";"Wrist joint inflamed (finding)";"SNOMEDCT";"2022-09";"2.16.840.1.113883.6.96";"FN"
"298165005";"Hand joint inflamed (finding)";"SNOMEDCT";"2022-09";"2.16.840.1.113883.6.96";"FN"
"298167002";"Finger joint inflamed (finding)";"SNOMEDCT";"2022-09";"2.16.840.1.113883.6.96";"FN"
"298169004";"Hip joint inflamed (finding)";"SNOMEDCT";"2022-09";"2.16.840.1.113883.6.96";"FN"
"298171004";"Ankle joint inflamed (finding)";"SNOMEDCT";"2022-09";"2.16.840.1.113883.6.96";"FN"
"298172006";"Foot joint inflamed (finding)";"SNOMEDCT";"2022-09";"2.16.840.1.113883.6.96";"FN"
"298181000";"Range of joint movement increased (finding)";"SNOMEDCT";"2022-09";"2.16.840.1.113883.6.96";"FN"
"298222004";"Active range of joint movement reduced (finding)";"SNOMEDCT";"2022-09";"2.16.840.1.113883.6.96";"FN"
"29827000";"Excision of bilateral fallopian tubes and ovaries (procedure)";"SNOMEDCT";"2022-09";"2.16.840.1.113883.6.96";"FN"
"298349001";"Soft tissue swelling (finding)";"SNOMEDCT";"2022-09";"2.16.840.1.113883.6.96";"FN"
"298375002";"Tenderness of temporomandibular joint (finding)";"SNOMEDCT";"2022-09";"2.16.840.1.113883.6.96";"FN"
"298382003";"Scoliosis deformity of spine (disorder)";"SNOMEDCT";"2022-09";"2.16.840.1.113883.6.96";"FN"
"298494008";"Scoliosis of thoracic spine (disorder)";"SNOMEDCT";"2022-09";"2.16.840.1.113883.6.96";"FN"
"29857009";"Chest pain (finding)";"SNOMEDCT";"2022-09";"2.16.840.1.113883.6.96";"FN"
"298591003";"Scoliosis of lumbar spine (disorder)";"SNOMEDCT";"2022-09";"2.16.840.1.113883.6.96";"FN"
"29862005";"Paraumbilical hernia (disorder)";"SNOMEDCT";"2022-09";"2.16.840.1.113883.6.96";"FN"
"298731003";"Pain of sternum (finding)";"SNOMEDCT";"2022-09";"2.16.840.1.113883.6.96";"FN"
"298772001";"Shoulder joint deformity (finding)";"SNOMEDCT";"2022-09";"2.16.840.1.113883.6.96";"FN"
"29885006";"Sacroiliac instability (finding)";"SNOMEDCT";"2022-09";"2.16.840.1.113883.6.96";"FN"
"298854003";"Shoulder joint unstable (finding)";"SNOMEDCT";"2022-09";"2.16.840.1.113883.6.96";"FN"
"298924009";"Elbow joint unstable (finding)";"SNOMEDCT";"2022-09";"2.16.840.1.113883.6.96";"FN"
"299033004";"Deformity of hand (finding)";"SNOMEDCT";"2022-09";"2.16.840.1.113883.6.96";"FN"
"299037003";"Swelling of hand (finding)";"SNOMEDCT";"2022-09";"2.16.840.1.113883.6.96";"FN"
"299042006";"Weakness of hand (finding)";"SNOMEDCT";"2022-09";"2.16.840.1.113883.6.96";"FN"
"299060006";"Swelling of finger (finding)";"SNOMEDCT";"2022-09";"2.16.840.1.113883.6.96";"FN"
"299233007";"Deformity of hip joint (finding)";"SNOMEDCT";"2022-09";"2.16.840.1.113883.6.96";"FN"
"299328006";"Deformity of knee joint (finding)";"SNOMEDCT";"2022-09";"2.16.840.1.113883.6.96";"FN"
"29943008";"Herpes simplex dendritic keratitis (disorder)";"SNOMEDCT";"2022-09";"2.16.840.1.113883.6.96";"FN"
"29951006";"Chronic laryngitis (disorder)";"SNOMEDCT";"2022-09";"2.16.840.1.113883.6.96";"FN"
"299647001";"Amputated above knee (finding)";"SNOMEDCT";"2022-09";"2.16.840.1.113883.6.96";"FN"
"299698007";"Feeding poor (finding)";"SNOMEDCT";"2022-09";"2.16.840.1.113883.6.96";"FN"
"299703001";"Mass of neck (finding)";"SNOMEDCT";"2022-09";"2.16.840.1.113883.6.96";"FN"
"299704007";"Lump on face (finding)";"SNOMEDCT";"2022-09";"2.16.840.1.113883.6.96";"FN"
"299709002";"Dental abscess (disorder)";"SNOMEDCT";"2022-09";"2.16.840.1.113883.6.96";"FN"
"299989006";"Infection of toe (disorder)";"SNOMEDCT";"2022-09";"2.16.840.1.113883.6.96";"FN"
"300004007";"Screening for osteoporosis (procedure)";"SNOMEDCT";"2022-09";"2.16.840.1.113883.6.96";"FN"
"300007000";"Screening for cardiovascular system disease (procedure)";"SNOMEDCT";"2022-09";"2.16.840.1.113883.6.96";"FN"
"300009002";"Removal of acoustic neuroma (procedure)";"SNOMEDCT";"2022-09";"2.16.840.1.113883.6.96";"FN"
"300092000";"Lesion of external ear (disorder)";"SNOMEDCT";"2022-09";"2.16.840.1.113883.6.96";"FN"
"300197009";"Ear problem (finding)";"SNOMEDCT";"2022-09";"2.16.840.1.113883.6.96";"FN"
"300228004";"Hearing problem (finding)";"SNOMEDCT";"2022-09";"2.16.840.1.113883.6.96";"FN"
"300246005";"Lesion of tongue (finding)";"SNOMEDCT";"2022-09";"2.16.840.1.113883.6.96";"FN"
"300331000";"Lesion of liver (finding)";"SNOMEDCT";"2022-09";"2.16.840.1.113883.6.96";"FN"
"300332007";"Liver mass (finding)";"SNOMEDCT";"2022-09";"2.16.840.1.113883.6.96";"FN"
"30037006";"Anal fissure (disorder)";"SNOMEDCT";"2022-09";"2.16.840.1.113883.6.96";"FN"
"30041005";"Acute angle-closure glaucoma (disorder)";"SNOMEDCT";"2022-09";"2.16.840.1.113883.6.96";"FN"
"300457003";"Lesion of bladder (finding)";"SNOMEDCT";"2022-09";"2.16.840.1.113883.6.96";"FN"
"300492006";"Lesion of testis (finding)";"SNOMEDCT";"2022-09";"2.16.840.1.113883.6.96";"FN"
"300513000";"Lesion of penis (finding)";"SNOMEDCT";"2022-09";"2.16.840.1.113883.6.96";"FN"
"30058000";"Therapeutic drug monitoring assay (regime/therapy)";"SNOMEDCT";"2022-09";"2.16.840.1.113883.6.96";"FN"
"300706003";"Endogenous depression (disorder)";"SNOMEDCT";"2022-09";"2.16.840.1.113883.6.96";"FN"
"300848003";"Mass of body structure (finding)";"SNOMEDCT";"2022-09";"2.16.840.1.113883.6.96";"FN"
"30085007";"Morton's metatarsalgia (disorder)";"SNOMEDCT";"2022-09";"2.16.840.1.113883.6.96";"FN"
"300863000";"Mass of axilla (finding)";"SNOMEDCT";"2022-09";"2.16.840.1.113883.6.96";"FN"
"300895004";"Anxiety attack (finding)";"SNOMEDCT";"2022-09";"2.16.840.1.113883.6.96";"FN"
"300950007";"Infected hand (disorder)";"SNOMEDCT";"2022-09";"2.16.840.1.113883.6.96";"FN"
"300953009";"Pain in axilla (finding)";"SNOMEDCT";"2022-09";"2.16.840.1.113883.6.96";"FN"
"300954003";"Pain in calf (finding)";"SNOMEDCT";"2022-09";"2.16.840.1.113883.6.96";"FN"
"300955002";"Pain in thumb (finding)";"SNOMEDCT";"2022-09";"2.16.840.1.113883.6.96";"FN"
